Record_Date,Equipment_ID,Equipment_Type,Fleet_Category,Manufacturer,Fuel_Type,Equipment_Age_Year,Daily_Operating_Hours,ULD_Handling_Count,Consecutive_Working_Days,Cargo_Weight_Handled_KG,Overload_Event_Count,Breakdown_Count_6M,Operator_Experience_Years,Battery_Status,Hydraulic_Leak_Observed,Warehouse_Zone,Outdoor_Usage,Warning_Indicator_Count,Downtime_Hours_Last_30D,Peak_Hour_Operations,Failure_Risk_Level
2026-03-27,F-002,Forklift,Cargo,Caterpillar,Diesel,8.3,10,57,12,27588,4,224,7,Good,No,Export,No,8,14,Yes,Low
2026-03-27,BL-026,Belt Loader,Warehouse,Caterpillar,Diesel,8.8,13,52,14,34944,8,136,14,Good,Yes,Cold Storage,Yes,8,4,Yes,High
2026-03-27,F-005,Forklift,Ramp,Toyota,Diesel,7.6,15,36,13,14328,8,259,3,Good,No,Import,No,8,17,No,Low
2026-03-27,UT-066,ULD Transporter,Warehouse,Jungheinrich,Diesel,10.9,11,58,13,40194,5,125,2,Good,No,Import,No,6,2,No,Low
2026-03-27,F-025,Forklift,Cargo,Jungheinrich,Diesel,8.6,13,51,17,25755,8,228,6,Good,Yes,Import,Yes,6,1,Yes,High
2026-03-27,UT-070,ULD Transporter,Cargo,Toyota,Electric,7.0,13,31,16,12338,8,142,7,Good,Yes,Import,Yes,6,10,No,Medium
2026-03-27,F-014,Forklift,Ramp,Jungheinrich,Diesel,8.0,16,62,20,34162,8,265,12,Good,Yes,Cold Storage,No,8,6,No,High
2026-03-27,BL-040,Belt Loader,Ramp,Toyota,Diesel,10.7,11,45,11,18990,6,136,7,Good,No,Export,Yes,1,0,Yes,Low
2026-03-27,F-017,Forklift,Ramp,Hyster,Electric,3.7,12,17,13,5338,8,248,13,Good,No,General Cargo,Yes,8,3,No,Low
2026-03-28,UT-068,ULD Transporter,Warehouse,Hyster,Electric,8.9,12,31,21,20553,6,158,11,Critical,No,Cold Storage,No,5,6,Yes,Low
2026-03-28,UT-072,ULD Transporter,Warehouse,Hyster,Electric,7.0,15,32,19,10080,8,138,2,Good,Yes,General Cargo,No,8,10,No,High
2026-03-28,F-010,Forklift,Warehouse,Hyster,Electric,7.3,15,39,15,19539,8,211,3,Good,Yes,General Cargo,No,5,5,Yes,Medium
2026-03-28,F-009,Forklift,Ramp,Caterpillar,Electric,5.1,11,18,15,5904,3,234,15,Weak,No,Import,Yes,5,4,Yes,Low
2026-03-28,PT-078,Pallet Transporter,Cargo,Hyster,Electric,5.2,12,23,11,11753,6,139,13,Good,Yes,Cold Storage,No,8,9,Yes,Medium
2026-03-28,SL-087,Scissor Lift,Ramp,Hyster,Diesel,9.9,12,26,19,17706,6,71,3,Critical,No,Export,No,5,0,Yes,Low
2026-03-28,F-015,Forklift,Warehouse,Jungheinrich,Electric,6.2,13,46,13,27002,7,252,1,Good,Yes,Import,Yes,6,2,Yes,Low
2026-03-28,PT-083,Pallet Transporter,Warehouse,Jungheinrich,Electric,4.5,12,40,18,27440,7,133,9,Good,Yes,Import,No,8,12,No,Medium
2026-03-28,UT-071,ULD Transporter,Warehouse,TLD,Electric,10.6,14,64,18,38848,4,147,6,Weak,No,Export,Yes,3,9,Yes,Medium
2026-03-28,UT-061,ULD Transporter,Cargo,TLD,Electric,7.2,12,73,12,26061,8,159,8,Good,Yes,Import,No,8,14,Yes,High
2026-03-28,CT-056,Cargo Tractor,Ramp,Jungheinrich,Diesel,6.1,12,21,17,10668,6,168,12,Good,No,Export,Yes,5,0,No,Low
2026-03-28,PT-082,Pallet Transporter,Ramp,Hyster,Electric,7.7,14,59,16,41182,4,148,15,Weak,No,Export,Yes,3,4,No,Low
2026-03-28,CT-042,Cargo Tractor,Warehouse,Toyota,Electric,8.9,10,31,15,12772,4,172,11,Weak,No,Import,No,3,0,Yes,Low
2026-03-28,PT-079,Pallet Transporter,Ramp,Caterpillar,Electric,5.1,13,39,18,12051,8,144,2,Good,Yes,General Cargo,No,6,4,No,Low
2026-03-28,PT-077,Pallet Transporter,Warehouse,Jungheinrich,Diesel,9.7,14,62,22,28024,8,150,2,Good,Yes,General Cargo,No,8,19,Yes,High
2026-03-28,CT-060,Cargo Tractor,Warehouse,Jungheinrich,Electric,7.3,15,64,14,28736,6,151,12,Good,Yes,Cold Storage,No,0,0,Yes,Low
2026-03-28,UT-063,ULD Transporter,Ramp,Caterpillar,Diesel,3.5,15,62,22,21266,8,118,3,Good,Yes,Import,Yes,8,4,Yes,High
2026-03-28,UT-065,ULD Transporter,Warehouse,TLD,Diesel,5.4,13,28,13,13496,6,118,11,Good,Yes,Export,No,7,15,Yes,Medium
2026-03-28,CT-048,Cargo Tractor,Cargo,TLD,Diesel,6.2,16,40,20,19440,8,173,3,Good,No,Import,No,5,1,Yes,Low
2026-03-28,UT-075,ULD Transporter,Cargo,Jungheinrich,Diesel,9.9,15,62,16,39432,7,154,2,Good,Yes,Cold Storage,No,5,19,Yes,High
2026-03-28,UT-073,ULD Transporter,Warehouse,Jungheinrich,Electric,5.8,15,40,14,14880,7,139,8,Good,Yes,General Cargo,No,5,0,Yes,Low
2026-03-28,UT-062,ULD Transporter,Warehouse,Jungheinrich,Diesel,11.2,15,43,20,19221,8,153,13,Good,Yes,Export,Yes,8,15,Yes,High
2026-03-28,F-001,Forklift,Ramp,Hyster,Diesel,10.2,14,26,10,10660,8,248,15,Good,Yes,Import,Yes,8,10,No,Medium
2026-03-28,CT-053,Cargo Tractor,Cargo,Jungheinrich,Electric,6.7,14,36,17,13320,7,159,3,Good,No,Import,No,7,2,Yes,Low
2026-03-28,BL-029,Belt Loader,Cargo,Hyster,Diesel,4.1,12,42,13,13818,4,152,1,Weak,No,Export,No,2,4,Yes,Low
2026-03-28,BL-030,Belt Loader,Ramp,Caterpillar,Electric,3.6,13,42,14,19782,6,154,2,Good,No,Cold Storage,Yes,2,1,Yes,Low
2026-03-28,UT-067,ULD Transporter,Ramp,Caterpillar,Electric,7.4,11,59,9,31034,6,165,1,Good,No,General Cargo,Yes,4,10,No,Low
2026-03-28,F-004,Forklift,Cargo,Caterpillar,Electric,10.6,9,46,14,19826,3,252,2,Weak,No,General Cargo,Yes,5,3,Yes,Low
2026-03-28,F-011,Forklift,Warehouse,TLD,Electric,9.9,15,53,20,30210,8,252,11,Good,No,Import,No,8,2,Yes,Medium
2026-03-28,F-008,Forklift,Ramp,Caterpillar,Diesel,7.2,13,67,15,26800,8,240,14,Good,No,Cold Storage,Yes,8,5,No,Low
2026-03-28,F-024,Forklift,Ramp,Toyota,Electric,6.7,16,22,16,14806,8,271,2,Good,No,Export,Yes,8,5,Yes,Low
2026-03-29,CT-058,Cargo Tractor,Warehouse,Jungheinrich,Diesel,6.4,13,29,20,19372,8,163,4,Good,Yes,Export,No,8,7,Yes,Medium
2026-03-29,CT-041,Cargo Tractor,Ramp,Hyster,Electric,8.0,14,49,18,32193,7,154,9,Good,No,Export,No,5,0,Yes,Low
2026-03-29,BL-026,Belt Loader,Warehouse,Caterpillar,Diesel,8.8,12,74,13,50394,8,137,7,Good,Yes,Import,No,8,5,No,Medium
2026-03-29,BL-034,Belt Loader,Warehouse,Toyota,Diesel,7.5,10,40,11,27200,4,141,6,Weak,No,Cold Storage,No,4,0,No,Low
2026-03-29,CT-059,Cargo Tractor,Warehouse,Jungheinrich,Electric,9.3,13,19,11,11381,8,166,2,Good,No,Export,Yes,8,11,No,Low
2026-03-29,BL-027,Belt Loader,Warehouse,Jungheinrich,Electric,5.7,15,15,22,6420,8,134,10,Good,Yes,General Cargo,No,8,18,No,High
2026-03-29,F-025,Forklift,Cargo,Jungheinrich,Diesel,8.6,14,58,13,25172,8,228,2,Good,No,Import,Yes,6,1,Yes,Low
2026-03-29,F-018,Forklift,Cargo,Caterpillar,Electric,8.9,14,37,13,11359,7,265,5,Good,Yes,Import,Yes,6,3,Yes,Medium
2026-03-29,CT-051,Cargo Tractor,Cargo,Caterpillar,Electric,9.7,15,42,17,26334,6,172,2,Critical,No,Export,No,5,5,Yes,Medium
2026-03-29,F-006,Forklift,Warehouse,Hyster,Electric,4.8,14,24,15,7824,8,268,2,Good,Yes,General Cargo,No,7,8,No,Low
2026-03-29,SL-086,Scissor Lift,Ramp,Caterpillar,Electric,8.4,12,51,14,28764,6,47,15,Good,Yes,Export,No,8,4,Yes,Medium
2026-03-29,BL-035,Belt Loader,Ramp,Toyota,Diesel,8.2,13,67,16,20636,6,168,5,Good,No,Import,Yes,5,0,Yes,Low
2026-03-29,F-012,Forklift,Ramp,Hyster,Electric,3.3,12,21,17,10563,4,260,12,Critical,No,Import,No,0,0,No,Low
2026-03-29,BL-039,Belt Loader,Cargo,Toyota,Diesel,4.6,15,67,18,22311,8,148,2,Good,No,General Cargo,Yes,8,3,Yes,Medium
2026-03-29,CT-052,Cargo Tractor,Cargo,Jungheinrich,Diesel,6.9,15,70,16,28700,8,182,1,Good,No,Export,No,8,11,No,Medium
2026-03-29,F-004,Forklift,Cargo,Caterpillar,Electric,10.6,13,53,12,16218,3,252,14,Weak,No,Import,No,5,4,Yes,Low
2026-03-29,UT-066,ULD Transporter,Warehouse,Jungheinrich,Diesel,10.9,13,17,16,9010,6,126,7,Good,Yes,Cold Storage,Yes,6,2,No,Medium
2026-03-29,SL-090,Scissor Lift,Warehouse,Toyota,Diesel,3.7,16,32,19,22336,8,64,1,Good,Yes,Cold Storage,Yes,8,8,Yes,High
2026-03-29,PT-076,Pallet Transporter,Ramp,Jungheinrich,Electric,9.5,10,15,5,5190,0,135,15,Critical,No,Import,Yes,2,2,No,Low
2026-03-29,CT-045,Cargo Tractor,Ramp,Toyota,Electric,5.2,15,25,18,11400,8,167,1,Good,No,Export,No,8,2,No,Low
2026-03-29,PT-081,Pallet Transporter,Ramp,Caterpillar,Diesel,5.7,13,57,16,39216,8,142,1,Good,No,Import,No,8,4,Yes,Low
2026-03-29,F-016,Forklift,Cargo,Jungheinrich,Diesel,7.1,12,53,20,21465,8,238,8,Good,No,Cold Storage,Yes,4,9,No,Low
2026-03-29,F-022,Forklift,Cargo,Jungheinrich,Diesel,4.5,14,60,13,21960,6,246,8,Good,No,Export,Yes,6,1,No,Low
2026-03-29,F-003,Forklift,Warehouse,Hyster,Diesel,5.2,14,26,18,16562,8,244,11,Good,Yes,Import,No,8,14,Yes,Medium
2026-03-29,CT-047,Cargo Tractor,Warehouse,Toyota,Diesel,9.0,14,32,11,19808,6,161,2,Good,No,Import,Yes,5,10,Yes,Low
2026-03-29,F-021,Forklift,Cargo,Toyota,Electric,8.4,14,46,18,28520,8,260,4,Good,Yes,Export,Yes,8,5,No,Medium
2026-03-29,F-023,Forklift,Ramp,Jungheinrich,Diesel,9.4,14,30,18,20010,5,265,8,Weak,No,Import,Yes,4,0,No,Low
2026-03-29,CT-043,Cargo Tractor,Cargo,Toyota,Diesel,10.2,13,28,13,9492,8,175,2,Good,No,Import,No,8,19,Yes,Low
2026-03-29,BL-033,Belt Loader,Warehouse,Jungheinrich,Diesel,10.0,12,35,15,21245,8,133,5,Good,No,Import,No,8,8,Yes,Low
2026-03-29,PT-085,Pallet Transporter,Cargo,Hyster,Electric,3.6,12,22,18,10318,6,125,2,Good,Yes,General Cargo,No,7,1,Yes,Medium
2026-03-30,BL-040,Belt Loader,Ramp,Toyota,Diesel,10.7,13,48,14,27696,6,136,8,Good,No,Export,No,1,1,No,Low
2026-03-30,F-002,Forklift,Cargo,Caterpillar,Diesel,8.3,12,69,12,33879,4,224,5,Good,No,Cold Storage,Yes,8,14,No,Medium
2026-03-30,PT-078,Pallet Transporter,Cargo,Hyster,Electric,5.2,14,51,14,26673,6,140,1,Good,No,Export,Yes,8,9,No,Low
2026-03-30,F-024,Forklift,Ramp,Toyota,Electric,6.7,14,22,16,7590,8,272,2,Good,No,Export,No,8,5,No,Low
2026-03-30,F-014,Forklift,Ramp,Jungheinrich,Diesel,8.0,13,52,20,20332,8,265,4,Good,Yes,Cold Storage,Yes,8,6,No,Medium
2026-03-30,UT-068,ULD Transporter,Warehouse,Hyster,Electric,8.9,13,49,14,25284,6,158,9,Good,Yes,Cold Storage,Yes,5,6,No,Low
2026-03-30,F-017,Forklift,Ramp,Hyster,Electric,3.7,16,16,20,7936,8,248,15,Good,No,Cold Storage,No,8,3,Yes,Low
2026-03-30,CT-056,Cargo Tractor,Ramp,Jungheinrich,Diesel,6.1,15,21,17,8631,7,169,3,Good,No,Export,Yes,5,0,Yes,Low
2026-03-30,F-009,Forklift,Ramp,Caterpillar,Electric,5.1,11,52,15,23660,3,235,13,Weak,No,Export,Yes,5,4,Yes,Low
2026-03-30,CT-048,Cargo Tractor,Cargo,TLD,Diesel,6.2,15,18,13,5454,8,173,14,Good,Yes,Import,Yes,5,1,Yes,Low
2026-03-30,CT-046,Cargo Tractor,Ramp,Caterpillar,Electric,6.6,11,64,12,30720,5,162,5,Weak,No,General Cargo,Yes,5,0,Yes,Low
2026-03-30,F-007,Forklift,Warehouse,Jungheinrich,Electric,10.1,13,59,18,37229,6,231,7,Good,No,Export,Yes,8,2,No,Medium
2026-03-30,F-013,Forklift,Ramp,Toyota,Diesel,5.9,16,17,15,10693,8,240,8,Good,No,Cold Storage,Yes,8,17,Yes,Low
2026-03-30,F-021,Forklift,Cargo,Toyota,Electric,8.4,16,65,16,20085,8,260,11,Good,Yes,General Cargo,Yes,8,5,No,High
2026-03-30,CT-054,Cargo Tractor,Ramp,Caterpillar,Diesel,6.2,14,22,13,8932,8,150,8,Good,Yes,Export,Yes,8,4,No,Low
2026-03-30,F-020,Forklift,Warehouse,Toyota,Diesel,4.1,11,73,15,30222,7,233,3,Good,Yes,Export,Yes,6,4,No,Medium
2026-03-30,CT-055,Cargo Tractor,Cargo,Jungheinrich,Diesel,9.6,14,41,15,22796,6,162,4,Good,No,Import,No,5,13,Yes,Low
2026-03-30,F-025,Forklift,Cargo,Jungheinrich,Diesel,8.6,14,51,14,27030,8,228,4,Good,No,Export,Yes,6,2,Yes,Low
2026-03-30,F-001,Forklift,Ramp,Hyster,Diesel,10.2,13,38,14,16036,8,248,2,Good,Yes,Import,Yes,8,11,Yes,High
2026-03-30,UT-074,ULD Transporter,Cargo,Jungheinrich,Diesel,4.3,15,69,17,31326,8,140,1,Good,No,General Cargo,Yes,8,13,Yes,High
2026-03-30,PT-077,Pallet Transporter,Warehouse,Jungheinrich,Diesel,9.7,13,17,11,5202,8,150,13,Good,Yes,Cold Storage,Yes,8,19,Yes,High
2026-03-30,F-015,Forklift,Warehouse,Jungheinrich,Electric,6.2,15,17,19,9367,8,252,11,Good,Yes,Cold Storage,Yes,6,2,Yes,High
2026-03-30,UT-063,ULD Transporter,Ramp,Caterpillar,Diesel,3.5,12,30,13,16260,8,119,9,Good,No,General Cargo,No,8,4,Yes,Low
2026-03-30,F-005,Forklift,Ramp,Toyota,Diesel,7.6,16,54,20,35640,8,260,10,Good,Yes,Cold Storage,Yes,8,17,Yes,High
2026-03-30,F-019,Forklift,Ramp,Hyster,Diesel,4.5,13,19,16,8493,6,267,4,Good,Yes,Import,Yes,5,2,No,Low
2026-03-30,F-008,Forklift,Ramp,Caterpillar,Diesel,7.2,14,49,13,32683,8,241,7,Good,Yes,Import,Yes,8,5,No,Medium
2026-03-30,UT-069,ULD Transporter,Ramp,TLD,Diesel,11.0,13,68,13,21420,6,145,2,Good,Yes,Cold Storage,Yes,6,5,Yes,Medium
2026-03-30,CT-060,Cargo Tractor,Warehouse,Jungheinrich,Electric,7.3,15,61,12,18605,7,152,14,Good,Yes,Cold Storage,No,0,0,Yes,Low
2026-03-30,CT-057,Cargo Tractor,Ramp,Caterpillar,Diesel,3.5,13,44,17,14124,8,127,9,Good,No,Import,No,8,11,No,Low
2026-03-30,UT-072,ULD Transporter,Warehouse,Hyster,Electric,7.0,13,58,20,27028,8,139,5,Good,No,General Cargo,Yes,8,10,Yes,Medium
2026-03-31,CT-050,Cargo Tractor,Cargo,Hyster,Diesel,7.7,14,24,15,7464,6,198,11,Good,Yes,Cold Storage,No,6,5,No,Low
2026-03-31,F-015,Forklift,Warehouse,Jungheinrich,Electric,6.2,13,31,18,10075,8,253,10,Good,No,Import,No,6,2,No,Low
2026-03-31,F-010,Forklift,Warehouse,Hyster,Electric,7.3,14,38,16,21508,8,211,9,Good,Yes,Cold Storage,No,5,5,No,Low
2026-03-31,F-016,Forklift,Cargo,Jungheinrich,Diesel,7.1,13,30,17,12180,8,238,12,Good,Yes,Cold Storage,Yes,5,10,No,Medium
2026-03-31,F-004,Forklift,Cargo,Caterpillar,Electric,10.6,9,34,8,15096,3,252,12,Good,No,Import,Yes,6,4,Yes,Low
2026-03-31,BL-039,Belt Loader,Cargo,Toyota,Diesel,4.6,15,19,16,12407,8,148,6,Good,Yes,General Cargo,Yes,8,4,Yes,High
2026-03-31,SL-089,Scissor Lift,Cargo,Hyster,Electric,3.7,16,60,21,36060,8,69,9,Good,Yes,General Cargo,No,8,4,Yes,High
2026-03-31,F-021,Forklift,Cargo,Toyota,Electric,8.4,12,45,17,16155,8,261,12,Good,Yes,Import,Yes,8,5,Yes,High
2026-03-31,F-023,Forklift,Ramp,Jungheinrich,Diesel,9.4,11,26,8,8710,5,266,10,Weak,No,General Cargo,No,4,0,Yes,Low
2026-03-31,F-020,Forklift,Warehouse,Toyota,Diesel,4.1,11,29,18,11600,8,233,3,Good,No,Export,No,7,4,No,Low
2026-03-31,BL-028,Belt Loader,Cargo,Toyota,Diesel,8.2,11,49,14,25627,5,123,11,Critical,No,General Cargo,Yes,5,0,Yes,Low
2026-03-31,PT-083,Pallet Transporter,Warehouse,Jungheinrich,Electric,4.5,15,45,20,24615,7,134,15,Good,No,Import,No,8,12,No,Low
2026-03-31,UT-075,ULD Transporter,Cargo,Jungheinrich,Diesel,9.9,13,71,13,44730,7,154,12,Good,Yes,Cold Storage,No,5,20,Yes,High
2026-03-31,UT-071,ULD Transporter,Warehouse,TLD,Electric,10.7,10,49,9,31899,4,147,5,Weak,No,Cold Storage,Yes,3,9,No,Low
2026-03-31,F-008,Forklift,Ramp,Caterpillar,Diesel,7.2,12,46,13,14076,8,241,11,Good,No,Export,Yes,8,5,No,Low
2026-03-31,BL-036,Belt Loader,Warehouse,Caterpillar,Diesel,6.4,14,48,18,25440,3,122,15,Critical,No,Cold Storage,Yes,5,0,Yes,Low
2026-03-31,F-018,Forklift,Cargo,Caterpillar,Electric,8.9,12,42,17,19572,7,266,14,Good,Yes,Cold Storage,Yes,6,3,No,Medium
2026-03-31,CT-051,Cargo Tractor,Cargo,Caterpillar,Electric,9.7,15,75,11,23325,7,173,9,Good,Yes,Import,No,5,5,No,Medium
2026-03-31,F-011,Forklift,Warehouse,TLD,Electric,9.9,14,37,13,20646,8,253,5,Good,Yes,General Cargo,No,8,2,Yes,Medium
2026-03-31,UT-064,ULD Transporter,Warehouse,Caterpillar,Diesel,10.1,14,43,16,25241,8,145,15,Good,Yes,Import,No,8,9,No,High
2026-03-31,BL-038,Belt Loader,Ramp,Jungheinrich,Electric,10.1,14,71,12,29394,6,133,6,Good,No,Cold Storage,Yes,7,5,No,Low
2026-03-31,UT-070,ULD Transporter,Cargo,Toyota,Electric,7.0,13,54,18,37800,8,142,1,Good,Yes,Cold Storage,No,6,10,No,High
2026-03-31,CT-058,Cargo Tractor,Warehouse,Jungheinrich,Diesel,6.4,14,22,15,8294,8,163,9,Good,Yes,General Cargo,No,8,7,No,Low
2026-03-31,F-005,Forklift,Ramp,Toyota,Diesel,7.6,14,25,14,16750,8,261,2,Good,No,Import,Yes,8,17,No,Low
2026-03-31,CT-042,Cargo Tractor,Warehouse,Toyota,Electric,8.9,12,56,11,36512,4,172,4,Weak,No,Import,No,4,1,No,Low
2026-03-31,BL-037,Belt Loader,Ramp,TLD,Diesel,3.9,11,60,16,19320,4,127,7,Weak,No,General Cargo,Yes,2,4,No,Low
2026-03-31,CT-044,Cargo Tractor,Ramp,TLD,Diesel,8.1,12,56,12,28616,3,160,5,Critical,No,General Cargo,No,0,2,Yes,Low
2026-03-31,PT-082,Pallet Transporter,Ramp,Hyster,Electric,7.7,12,38,8,22420,4,148,14,Weak,No,General Cargo,No,4,5,Yes,Low
2026-03-31,PT-080,Pallet Transporter,Cargo,Jungheinrich,Electric,9.3,14,36,21,15912,8,148,14,Good,No,Import,Yes,8,3,No,Low
2026-03-31,F-012,Forklift,Ramp,Hyster,Electric,3.3,10,33,8,13299,4,260,7,Weak,No,General Cargo,No,0,0,No,Low
2026-03-31,CT-049,Cargo Tractor,Warehouse,Toyota,Diesel,10.6,14,52,12,25792,7,163,9,Good,No,Export,Yes,4,0,No,Low
2026-03-31,CT-047,Cargo Tractor,Warehouse,Toyota,Diesel,9.0,11,52,15,35100,6,162,7,Good,No,Import,Yes,6,10,Yes,Medium
2026-04-01,CT-046,Cargo Tractor,Ramp,Caterpillar,Electric,6.6,13,48,16,28704,5,163,2,Weak,No,General Cargo,Yes,5,0,No,Low
2026-04-01,PT-084,Pallet Transporter,Cargo,Caterpillar,Electric,7.7,16,63,20,42777,8,139,9,Good,No,Import,No,8,5,Yes,High
2026-04-01,PT-076,Pallet Transporter,Ramp,Jungheinrich,Electric,9.5,11,15,11,5580,0,135,3,Critical,No,Cold Storage,No,2,2,No,Low
2026-04-01,F-004,Forklift,Cargo,Caterpillar,Electric,10.6,12,21,9,10416,3,253,14,Good,No,General Cargo,Yes,6,4,Yes,Low
2026-04-01,BL-032,Belt Loader,Ramp,TLD,Electric,4.4,15,60,21,31440,8,131,1,Good,No,Import,No,8,4,Yes,Medium
2026-04-01,CT-045,Cargo Tractor,Ramp,Toyota,Electric,5.2,15,68,19,35836,8,168,9,Good,No,Import,Yes,8,2,Yes,Medium
2026-04-01,F-011,Forklift,Warehouse,TLD,Electric,9.9,12,72,11,43128,8,253,6,Good,Yes,Import,Yes,8,2,Yes,High
2026-04-01,BL-031,Belt Loader,Cargo,Hyster,Electric,7.5,10,50,12,23150,0,109,12,Critical,No,Import,Yes,1,0,No,Low
2026-04-01,F-020,Forklift,Warehouse,Toyota,Diesel,4.1,15,52,18,19604,8,233,12,Good,No,Cold Storage,Yes,7,4,No,Low
2026-04-01,BL-034,Belt Loader,Warehouse,Toyota,Diesel,7.5,14,30,12,9270,4,141,4,Weak,No,Export,No,4,0,No,Low
2026-04-01,F-006,Forklift,Warehouse,Hyster,Electric,4.8,15,59,19,25488,8,269,5,Good,Yes,Import,No,8,9,No,High
2026-04-01,PT-079,Pallet Transporter,Ramp,Caterpillar,Electric,5.1,13,46,13,22632,8,144,8,Good,No,Export,No,6,4,Yes,Low
2026-04-01,UT-068,ULD Transporter,Warehouse,Hyster,Electric,8.9,14,55,13,25850,6,159,10,Good,Yes,Cold Storage,Yes,5,6,Yes,Low
2026-04-01,F-009,Forklift,Ramp,Caterpillar,Electric,5.1,12,18,6,9252,3,236,8,Weak,No,Export,No,5,5,No,Low
2026-04-01,F-017,Forklift,Ramp,Hyster,Electric,3.7,13,63,14,38304,6,249,3,Critical,No,Export,No,5,0,No,Low
2026-04-01,SL-088,Scissor Lift,Warehouse,TLD,Diesel,9.2,12,28,15,18424,6,63,9,Critical,No,General Cargo,Yes,5,9,No,Low
2026-04-01,PT-085,Pallet Transporter,Cargo,Hyster,Electric,3.6,13,30,10,9870,6,125,14,Good,No,Import,No,8,1,Yes,Low
2026-04-01,CT-052,Cargo Tractor,Cargo,Jungheinrich,Diesel,6.9,14,74,13,35668,8,183,7,Good,No,Import,No,8,12,No,Low
2026-04-01,CT-060,Cargo Tractor,Warehouse,Jungheinrich,Electric,7.3,13,21,17,10941,7,153,9,Good,Yes,Export,No,0,0,No,Low
2026-04-01,F-007,Forklift,Warehouse,Jungheinrich,Electric,10.1,12,39,9,27027,4,231,6,Critical,No,General Cargo,No,5,0,Yes,Low
2026-04-01,F-003,Forklift,Warehouse,Hyster,Diesel,5.2,16,18,14,6822,8,245,4,Good,No,General Cargo,No,8,14,Yes,Low
2026-04-01,CT-059,Cargo Tractor,Warehouse,Jungheinrich,Electric,9.3,12,32,20,14240,8,167,9,Good,No,Export,Yes,8,11,No,Medium
2026-04-01,UT-062,ULD Transporter,Warehouse,Jungheinrich,Diesel,11.2,12,65,13,33800,8,154,15,Good,Yes,Export,No,8,15,No,High
2026-04-01,BL-030,Belt Loader,Ramp,Caterpillar,Electric,3.6,14,19,15,9880,6,155,6,Good,Yes,Import,No,2,1,No,Low
2026-04-01,BL-026,Belt Loader,Warehouse,Caterpillar,Diesel,8.8,12,26,17,13624,8,137,14,Good,Yes,Cold Storage,Yes,8,5,No,Medium
2026-04-01,CT-053,Cargo Tractor,Cargo,Jungheinrich,Electric,6.7,11,45,12,15660,8,159,3,Good,No,Cold Storage,No,8,3,Yes,Low
2026-04-01,CT-048,Cargo Tractor,Cargo,TLD,Diesel,6.2,16,61,13,40931,6,174,3,Critical,No,Export,Yes,2,0,Yes,Low
2026-04-01,UT-066,ULD Transporter,Warehouse,Jungheinrich,Diesel,10.9,11,22,17,8492,6,127,14,Good,No,Export,No,6,2,Yes,Low
2026-04-01,PT-081,Pallet Transporter,Ramp,Caterpillar,Diesel,5.7,14,19,15,11020,8,142,5,Good,Yes,Export,Yes,8,4,Yes,Low
2026-04-01,UT-073,ULD Transporter,Warehouse,Jungheinrich,Electric,5.8,14,61,16,28731,7,139,14,Good,Yes,Import,Yes,6,0,No,Medium
2026-04-01,F-022,Forklift,Cargo,Jungheinrich,Diesel,4.5,14,19,13,10032,6,247,15,Good,No,Import,Yes,6,1,No,Low
2026-04-01,BL-029,Belt Loader,Cargo,Hyster,Diesel,4.1,11,68,12,36584,4,152,13,Weak,No,Import,Yes,3,4,No,Low
2026-04-02,UT-061,ULD Transporter,Cargo,TLD,Electric,7.2,15,31,23,21638,8,160,5,Good,No,Export,No,8,14,Yes,Medium
2026-04-02,F-014,Forklift,Ramp,Jungheinrich,Diesel,8.1,15,56,19,21504,8,265,15,Good,Yes,General Cargo,No,8,6,Yes,High
2026-04-02,F-003,Forklift,Warehouse,Hyster,Diesel,5.3,13,23,13,8671,8,246,11,Good,Yes,Cold Storage,No,8,14,Yes,Medium
2026-04-02,CT-054,Cargo Tractor,Ramp,Caterpillar,Diesel,6.2,14,42,20,19488,8,150,10,Good,No,Import,No,8,4,No,Low
2026-04-02,F-002,Forklift,Cargo,Caterpillar,Diesel,8.3,11,58,17,33176,4,224,14,Good,No,Export,No,8,14,Yes,High
2026-04-02,UT-070,ULD Transporter,Cargo,Toyota,Electric,7.0,13,16,12,10672,6,142,15,Critical,No,Cold Storage,No,4,6,Yes,Low
2026-04-02,PT-078,Pallet Transporter,Cargo,Hyster,Electric,5.2,11,24,18,15480,6,140,14,Good,No,Cold Storage,No,8,10,Yes,Low
2026-04-02,UT-064,ULD Transporter,Warehouse,Caterpillar,Diesel,10.1,12,44,17,30580,8,145,13,Good,Yes,Cold Storage,Yes,8,9,No,High
2026-04-02,UT-065,ULD Transporter,Warehouse,TLD,Diesel,5.5,15,20,15,8980,6,118,2,Good,Yes,Import,No,7,15,Yes,Medium
2026-04-02,F-025,Forklift,Cargo,Jungheinrich,Diesel,8.6,16,27,15,11826,8,229,8,Good,No,General Cargo,No,6,2,Yes,Low
2026-04-02,CT-051,Cargo Tractor,Cargo,Caterpillar,Electric,9.7,12,32,16,19232,7,173,8,Good,No,Import,No,6,5,No,Low
2026-04-02,F-018,Forklift,Cargo,Caterpillar,Electric,8.9,12,73,13,31682,7,267,3,Good,No,General Cargo,No,7,3,No,Low
2026-04-02,BL-036,Belt Loader,Warehouse,Caterpillar,Diesel,6.4,11,59,14,24131,4,123,10,Weak,No,Cold Storage,No,5,0,No,Low
